run_date,prediction_date,ticker,rank_bucket,agreement_status,suggested_action,reason,current_price,ensemble_score,ensemble_rank,ensemble_percentile,model_count,top_decile_model_count,top_5pct_model_count,best_model_score,best_model_percentile
2026-05-08T20:27:33Z,2026-05-07,AHL,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.245,0.54814213514328,330,6.912442396313364,3,1,1,0.6083555221557617,0.2932551319648094
2026-05-08T20:27:33Z,2026-05-07,HIT,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,1.57,0.5480927129586538,331,6.933389191453708,3,2,0,0.6408910751342773,6.451612903225806
2026-05-08T20:27:33Z,2026-05-07,ATRA,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,9.93,0.548021266857783,332,6.954335986594051,3,1,1,0.617745041847229,3.5609551738583995
2026-05-08T20:27:33Z,2026-05-07,ABSI,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,5.75,0.547876626253128,333,6.9752827817343945,3,1,0,0.6441327929496765,6.242144951822371
2026-05-08T20:27:33Z,2026-05-07,TSSI,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,15.84,0.5478227933247884,334,6.996229576874738,3,2,0,0.6419870853424072,6.242144951822371
2026-05-08T20:27:33Z,2026-05-07,IMDX,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,4.96,0.5477661490440369,335,7.017176372015082,3,2,1,0.6849192976951599,1.3196480938416422
2026-05-08T20:27:33Z,2026-05-07,ALOY,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,9.55,0.5476809740066528,336,7.038123167155425,3,1,1,0.5949411392211914,4.000837871805614
2026-05-08T20:27:33Z,2026-05-07,NXTT,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,1.52,0.5476573506991068,337,7.059069962295768,3,2,0,0.6335709095001221,7.813154587348135
2026-05-08T20:27:33Z,2026-05-07,SOC,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,12.83,0.5475189983844757,338,7.080016757436113,3,2,0,0.6350369453430176,7.687473816506075
2026-05-08T20:27:33Z,2026-05-07,YOU,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,58.17,0.5474938154220581,339,7.100963552576456,3,2,0,0.6446690559387207,5.781315458734814
2026-05-08T20:27:33Z,2026-05-07,LPRO,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.62,0.5473976333936056,340,7.121910347716799,3,1,1,0.673180878162384,2.7230833682446587
2026-05-08T20:27:33Z,2026-05-07,WATT,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,25.51,0.5473762452602386,341,7.142857142857143,3,2,0,0.6317251920700073,5.194805194805195
2026-05-08T20:27:33Z,2026-05-07,RUN,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,13.8,0.5471460819244385,342,7.1638039379974865,3,2,0,0.6390780806541443,6.996229576874738
2026-05-08T20:27:33Z,2026-05-07,OXY,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,53.94,0.5471158723036448,343,7.18475073313783,3,2,0,0.6239444017410278,7.059069962295768
2026-05-08T20:27:33Z,2026-05-07,WHR,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,48.21,0.5470890800158182,344,7.205697528278173,3,2,0,0.6501561999320984,5.04817762882279
2026-05-08T20:27:33Z,2026-05-07,FUSE,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,1.57,0.5469826062520345,345,7.226644323418517,3,2,0,0.6223721504211426,6.996229576874738
2026-05-08T20:27:33Z,2026-05-07,TPR,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,130.52,0.5469487309455872,346,7.24759111855886,3,1,1,0.6848899126052856,1.3615416841223293
2026-05-08T20:27:33Z,2026-05-07,LPL,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,4.32,0.5468518535296122,347,7.268537913699204,3,1,1,0.6899222135543823,1.4453288646837035
2026-05-08T20:27:33Z,2026-05-07,AGRO,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,13.37,0.5467925767103831,348,7.289484708839548,3,1,1,0.6831149458885193,1.591956430666108
2026-05-08T20:27:33Z,2026-05-07,LWLG,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,14.825,0.5467822253704071,349,7.310431503979891,3,1,1,0.6012502312660217,3.9798910766652704
2026-05-08T20:27:33Z,2026-05-07,RLAY,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,12.51,0.5467718342940012,350,7.331378299120234,3,1,1,0.6808396577835083,2.0527859237536656
2026-05-08T20:27:33Z,2026-05-07,ALMS,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,23.76,0.5466382106145223,351,7.3523250942605785,3,2,1,0.6663965582847595,3.100125680770842
2026-05-08T20:27:33Z,2026-05-07,NBTX,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,42.61,0.5465807418028513,352,7.373271889400922,3,1,0,0.6422027945518494,6.5982404692082115
2026-05-08T20:27:33Z,2026-05-07,ALDX,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,1.73,0.5465157429377238,353,7.394218684541265,3,1,1,0.5919986367225647,3.937997486384583
2026-05-08T20:27:33Z,2026-05-07,PLAY,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,10.47,0.5464927554130554,354,7.415165479681609,3,1,1,0.6876997947692871,1.6338500209467952
2026-05-08T20:27:33Z,2026-05-07,LONA,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,9.86,0.5464892188707987,355,7.436112274821952,3,2,1,0.6681956052780151,3.3514872224549643
2026-05-08T20:27:33Z,2026-05-07,LITM,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,2.09,0.546360562245051,356,7.457059069962296,3,2,0,0.6380971670150757,7.205697528278173
2026-05-08T20:27:33Z,2026-05-07,UP,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,6.62,0.5462971826394399,357,7.478005865102639,3,1,1,0.661349356174469,4.000837871805614
2026-05-08T20:27:33Z,2026-05-07,STX,TOP_DECILE,VERY STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,766.44,0.5462821821371714,358,7.498952660242983,3,2,2,0.6860132813453674,1.6966904063678256
2026-05-08T20:27:33Z,2026-05-07,SKYX,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,1.46,0.5462324321269989,359,7.519899455383326,3,2,0,0.6368575096130371,7.205697528278173
2026-05-08T20:27:33Z,2026-05-07,FLX,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,2.73,0.5462261239687601,360,7.5408462505236695,3,1,0,0.6478657126426697,5.76036866359447
2026-05-08T20:27:33Z,2026-05-07,CAVA,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,84.47,0.5462121963500977,361,7.561793045664014,3,2,0,0.6441693902015686,5.886049434436531
2026-05-08T20:27:33Z,2026-05-07,CPSH,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,3.75,0.5462043682734171,362,7.582739840804357,3,2,0,0.6455491781234741,5.5509007121910345
2026-05-08T20:27:33Z,2026-05-07,RENX,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,2.2,0.5461223224798838,363,7.6036866359447,3,1,1,0.6041293740272522,4.733975701717637
2026-05-08T20:27:33Z,2026-05-07,WOLF,TOP_DECILE,WEAK (1/3 top-decile),WATCHLIST,Top decile but weak model agreement,45.16,0.5460838576157888,364,7.624633431085044,3,1,0,0.6198729276657104,5.257645580226225
2026-05-08T20:27:33Z,2026-05-07,QH,TOP_DECILE,STRONG (2/3 top-decile),WATCHLIST,Top decile with 2/3 model agreement,2.99,0.5460503002007803,365,7.645580226225388,3,2,1,0.6364669799804688,0.8588186007540847
